Basin,Geounit,Country,FacilityNamewithFacilityID,BusinessLine,ModelID,SerialNo,CalibrationFrequencyinMonth,DateofLastCalibrationTest,CalibrationComplianceIndicator,LeakTestFrequencyinMonth,DateofLastLeakTest,LeakTestComplianceIndicator,LastLeakTestResultRecorded,LeakTestResultComplianceIndicator,ConfirmationInventoryFrequency,Dateoflastconfirmationinvtest,Dateofnextconfirmationinvtest,PhotoInventoryFrequency,DateofLastPhotoInvtest,DateofNextPhotoInvtest,ConfirmationPhotoComplianceIndicator,Located,PhysicalLocation,PAUControlSite
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-J|A5565,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-27,Compliance,3Month,2022-12-26,2023-03-26,12Month,2022-12-26,2023-12-26,Non Compliance,PRABU_RA_PIT,,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-J|A5567,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-27,Compliance,3Month,2022-12-27,2023-03-27,12Month,2022-12-27,2023-12-27,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-J|A5609,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-28,Compliance,3Month,2022-12-27,2023-03-27,12Month,2022-03-29,2023-03-29,Non Compliance,PTMN-KMB-01,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-J|A5648,,(No Record),Non Compliance,12 Month,2022-07-29,Compliance,2022-10-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-07-30,2023-07-30,Action Needed,EMP-MALACA,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-J|A5649,,(No Record),Non Compliance,12 Month,2022-07-29,Compliance,2022-10-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-07-29,2023-07-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|00/02,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-27,2023-03-27,12Month,2022-09-02,2023-09-02,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|04/00,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-24,2023-05-24,12Month,2022-08-29,2023-08-29,Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|108,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-24,2023-05-24,12Month,2022-08-29,2023-08-29,Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|1126,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-27,2023-03-27,12Month,2022-12-27,2023-12-27,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|120-INO,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-09-30,2023-09-30,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|1303,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-27,2023-03-27,12Month,2022-09-28,2023-09-28,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|15/02,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-24,2023-05-24,12Month,2022-08-29,2023-08-29,Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|445,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-10-26,2023-10-26,Action Needed,Prabu - Beringin,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|562,,2007-07-13,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-24,2023-05-24,12Month,2022-08-29,2023-08-29,Compliance,MEDCO SOEHANAH,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|608,,2010-01-12,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-07-27,2023-07-27,Action Needed,PRABU BASE,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|71394301,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-28,2023-03-28,12Month,2022-09-02,2023-09-02,Critical,EMP-MALACA,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|97100710,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-27,2023-03-27,12Month,2022-09-28,2023-09-28,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|97100718,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-24,2023-05-24,12Month,2022-11-11,2023-11-11,Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|9710074,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-10-29,2023-10-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-U|9710075,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-27,2023-03-27,12Month,2022-09-02,2023-09-02,Non Compliance,JIB_IN,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|00114,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-10-29,2023-10-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|074-08,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-27,2023-05-27,12Month,2022-06-28,2023-06-28,Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|074-09,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-24,2023-05-24,12Month,2022-08-29,2023-08-29,Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|074-11,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-27,2023-03-27,12Month,2022-08-31,2023-08-31,Non Compliance,PTMN-KMB-01,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|074-12,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-27,2023-05-27,12Month,2022-08-29,2023-08-29,Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|074-13,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-28,2023-03-28,12Month,2022-09-28,2023-09-28,Critical,TIARA BUMI,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|079-11,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-28,2023-03-28,12Month,2022-09-26,2023-09-26,Critical,PREMIER RIGLESS,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|079-50,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-09-28,2023-09-28,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|079-85,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-27,2023-03-27,12Month,2022-12-27,2023-12-27,Non Compliance,Opcheck Room,,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|079-86,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-09-27,2023-09-27,Non Compliance,SAKA-PANGKAH,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|104,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-04-21,2023-04-21,Action Needed,PEP-TJA,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|105,,2013-09-09,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-10-29,2023-10-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|1126,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-09-29,2023-09-29,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|120-INO,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-29,2023-03-29,12Month,2022-09-27,2023-09-27,Critical,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|15-37,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-07-29,2023-07-29,Action Needed,PTMN-JAS,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|15-37,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-07-29,2023-07-29,Action Needed,PTMN-JAS,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|2768,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-10-29,2023-10-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|562,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-27,2023-03-27,12Month,2022-06-28,2023-06-28,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|57/33,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-07-29,2023-07-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|57121,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-24,2023-05-24,12Month,2022-08-29,2023-08-29,Compliance,EMP-MALACA,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|57-14,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-27,2023-05-27,12Month,2022-08-29,2023-08-29,Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|9710073,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-24,2023-05-24,12Month,2022-08-31,2023-08-31,Compliance,Exxon-A,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Y|JAO-2,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-24,2023-05-24,12Month,2022-08-29,2023-08-29,Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Z|A2316,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2022-12-26,2023-03-26,12Month,2022-06-28,2023-06-28,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,GSR-Z|A3178,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2022-12-26,2023-03-26,12Month,2022-09-27,2023-09-27,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NPV-CF|508,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2023-02-24,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,PRABU BASE,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|1066,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-28,Compliance,3Month,(No Record),2023-03-28,12Month,2022-06-28,2023-06-28,Non Compliance,ELNUSA KARANGAMPEL,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|1291,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,(No Record),2023-03-28,12Month,2022-12-26,2023-12-26,Non Compliance,ELNUSA PENDOPO,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|1456,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-28,Compliance,3Month,(No Record),2023-03-28,12Month,2022-12-26,2023-12-26,Non Compliance,ELNUSA PENDOPO,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|2120,,2008-11-28,Non Compliance,12 Month,2022-08-29,Compliance,2022-11-28,Compliance,3Month,2023-03-01,2023-06-01,12Month,2023-02-27,2024-02-27,Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|2159,,2008-11-08,Non Compliance,12 Month,2022-04-22,Action Needed,2022-07-30,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-04-22,2023-04-22,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|2198,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2023-01-20,2024-01-20,Action Needed,ELNUSA SEMBAKUNG,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|2390,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-10-26,2023-10-26,Action Needed,SPA-122,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|2444,,(No Record),Non Compliance,12 Month,2022-07-30,Compliance,2022-10-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-03-29,2023-03-29,Critical,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|247,,2008-02-19,Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-24,2023-05-24,12Month,2022-03-29,2023-03-29,Critical,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|2474,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-24,2023-05-24,12Month,2022-08-23,2023-08-23,Compliance,EMP-MALACA,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|2544,,2010-02-28,Non Compliance,12 Month,2022-07-30,Compliance,2022-10-31,Compliance,3Month,2022-12-27,2023-03-27,12Month,2022-12-27,2023-12-27,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|393,,2010-01-12,Non Compliance,12 Month,2022-06-30,Compliance,2022-09-27,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-07-29,2023-07-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|416,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-28,Compliance,3Month,(No Record),2023-03-28,12Month,2022-06-28,2023-06-28,Non Compliance,ELNUSA KARANGAMPEL,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|428,,2008-03-19,Non Compliance,12 Month,2022-09-27,Compliance,2022-12-27,Compliance,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|453,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-28,Compliance,3Month,(No Record),2023-03-28,12Month,2022-12-26,2023-12-26,Non Compliance,ELNUSA TANJUNG,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|508,,2007-11-03,Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-24,2023-05-24,12Month,2022-03-29,2023-03-29,Critical,PRABU BASE,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|538,,(No Record),Non Compliance,12 Month,2022-08-29,Compliance,2022-11-28,Compliance,3Month,(No Record),2023-03-28,12Month,2022-12-26,2023-12-26,Non Compliance,ELNUSA PENDOPO,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|612,,2007-11-03,Non Compliance,12 Month,2022-07-27,Compliance,2022-10-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-07-27,2023-07-27,Action Needed,PLD-001,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-F|G5295,,2015-06-18,Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-10-29,2023-10-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-FC|G5260,,(No Record),Non Compliance,12 Month,2022-04-25,Action Needed,2022-07-30,Compliance,3Month,2023-01-27,2023-04-27,12Month,2022-10-29,2023-10-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-FC|G5345,,(No Record),Non Compliance,12 Month,2022-12-27,Compliance,2022-03-30,Critical,3Month,2022-12-27,2023-03-27,12Month,2022-12-27,2023-12-27,Non Compliance,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-FC|G5373,,(No Record),Non Compliance,12 Month,2022-12-27,Compliance,2022-03-30,Critical,3Month,2022-12-27,2023-03-27,12Month,2022-03-29,2023-03-29,Non Compliance,PTMN-KMB-01,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-GB|1412,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-28,Compliance,3Month,(No Record),2023-03-28,12Month,2022-12-26,2023-12-26,Non Compliance,ELNUSA TANJUNG,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-GB|1480,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-27,Compliance,3Month,(No Record),2023-03-28,12Month,2022-06-28,2023-06-28,Non Compliance,ELNUSA KARANGAMPEL,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-GB|1540,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-28,Compliance,3Month,(No Record),2023-03-28,12Month,2022-06-28,2023-06-28,Non Compliance,ELNUSA KARANGAMPEL,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-GB|2262,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-03-27,2023-06-27,12Month,2022-12-23,2023-12-23,Compliance,ELNUSA DURI,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-GB|2471,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,(No Record),2023-03-28,12Month,2022-12-26,2023-12-26,Non Compliance,ELNUSA PENDOPO,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-GB|2684,,(No Record),Non Compliance,12 Month,2022-08-29,Compliance,2022-11-28,Compliance,3Month,(No Record),2023-03-28,12Month,2022-12-26,2023-12-26,Non Compliance,ELNUSA PENDOPO,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-GB|3631,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-28,Compliance,3Month,(No Record),2023-03-28,12Month,2022-06-28,2023-06-28,Non Compliance,ELNUSA KARANGAMPEL,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-GB|3667,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2023-01-20,2024-01-20,Action Needed,ELNUSA SEMBAKUNG,Job,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-GB|4319,,(No Record),Non Compliance,12 Month,2022-04-22,Action Needed,2022-07-30,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-10-29,2023-10-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,NSR-LB|G4029,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-10-29,2023-10-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
ASIA-ASIA,ING,Indonesia,JOP - Cikarang Integrated Base (CIB) OFS Base - 7559,RPE,,PNG-AA|1002-50887,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-07-29,2023-07-29,Action Needed,JIB_RA_PIT,Shop,IDCKR-WLES
